msisdn,activation_date,nik_kk_status,registered_imei
082216049876,2023-08-04,nan,
085253328617,2023-04-19,Valid,
082139472370,2023-04-05,Valid,350000000411525
082167906005,2023-07-08,nan,350000000777988
081299742610,2023-03-10,nan,
081126917876,2023-04-08,Valid,
082230953991,2023-03-23,Valid,
081280847496,2023-10-05,Valid,
082234568104,2023-01-15,Valid,
082246710282,2023-04-30,Valid,
082198209010,2023-08-04,Valid,350000000445758
081215584975,2023-04-12,nan,350000000354797
085294097303,2023-04-11,Valid,
082263795204,2023-07-29,Valid,
081140566822,2023-02-15,Valid,350000000387937
082287592288,2023-02-10,Valid,350000000061494
081141810231,2023-03-31,Valid,350000000527671
082172438089,2023-10-04,nan,
082229090750,2023-06-14,Valid,
082122900105,2023-06-08,Valid,350000000841236
082143938136,2023-10-16,Valid,350000000704903
085277006594,2023-07-19,Valid,350000000803696
085253544992,2023-04-19,Valid,350000000574227
081123225314,2023-06-22,Valid,
082135227397,2023-06-06,Valid,
082176710344,2023-08-17,Valid,350000000479416
081298888454,2023-05-27,Valid,
081156331823,2023-08-29,Valid,
082154102527,2023-04-27,Valid,
085293031370,2023-08-21,Valid,
081245296431,2023-01-06,Valid,
081146195884,2023-05-11,Valid,
082262589854,2023-05-01,Valid,
082259746906,2023-07-03,Valid,350000000173847
081218062346,2023-02-05,Valid,
085224655613,2023-01-07,Valid,
081142025277,2023-01-25,Valid,
081123731800,2023-03-22,Valid,
082272011620,2023-06-25,Valid,
082282087073,2023-01-09,Valid,350000000732538
082230747476,2023-10-03,Valid,
081157366422,2023-02-20,nan,
085284452229,2023-06-16,nan,
085238294775,2023-06-01,Valid,350000000903579
082189717308,2023-09-26,Valid,350000000848773
085217969362,2023-07-09,Valid,350000000190047
082189817897,2023-03-10,Valid,
082281710046,2023-07-09,Valid,
082253827914,2023-06-04,Valid,350000000127652
081132255394,2023-06-11,Valid,
082178187591,2023-08-11,Valid,
081247871556,2023-10-15,nan,
085254288310,2023-08-16,Valid,
082229377657,2023-01-19,Valid,350000000308031
082199478582,2023-01-27,nan,
085244521546,2023-06-24,nan,350000000929300
082177452894,2023-04-15,nan,
085229064586,2023-10-27,Valid,350000000762130
081256166373,2023-08-11,Valid,
081231348431,2023-02-28,Valid,350000000515743
081180810554,2023-02-22,Valid,350000000941915
082294196529,2023-02-23,Valid,350000000315672
082164360662,2023-07-12,nan,
082132676500,2023-04-05,Valid,
082277147341,2023-02-25,Valid,
081266184365,2023-05-21,Valid,350000000562072
082257886402,2023-03-05,Valid,
085218779067,2023-03-21,Valid,350000000804709
081158704181,2023-10-07,Valid,
085297603423,2023-01-08,Valid,
082277869454,2023-07-10,Valid,
082290287144,2023-08-11,Valid,350000000302435
081272184651,2023-01-09,Valid,
081152888742,2023-05-10,Valid,
081131511604,2023-09-11,Valid,350000000487818
082259327572,2023-02-05,Valid,
081175321670,2023-04-13,Valid,
085221121556,2023-10-19,Valid,
081187671558,2023-01-05,Valid,350000000348618
085220250123,2023-03-17,Valid,350000000715328
081273954297,2023-03-10,Valid,
081180680666,2023-10-07,Valid,
081277648454,2023-10-16,Valid,
082179445185,2023-07-18,Valid,
081283110639,2023-02-23,Valid,
082151886702,2023-08-12,Valid,
081153903864,2023-01-26,Valid,350000000536843
082185695428,2023-02-07,Valid,
081269581116,2023-02-24,Valid,
082219296255,2023-01-04,Valid,
085271680983,2023-04-08,Valid,350000000686217
081288870975,2023-04-06,nan,350000000468372
082295019243,2023-09-04,Valid,
081138163308,2023-06-04,Valid,
082177163373,2023-04-10,nan,
085244460564,2023-05-27,Valid,
082114338497,2023-02-15,Valid,
082171890275,2023-02-14,Valid,
085225094442,2023-02-03,Valid,
081239037025,2023-04-03,Valid,350000000840161
081119023300,2023-04-02,nan,350000000348463
082123073301,2023-04-18,nan,
082183011348,2023-05-29,Valid,
081158505155,2023-03-10,Valid,
085266062971,2023-01-10,Valid,
082175439644,2023-03-22,Valid,
081130747876,2023-05-06,nan,350000000975950
082126873745,2023-08-15,Valid,
081121052106,2023-10-26,Valid,350000000196823
081143816279,2023-07-13,Valid,
081239418070,2023-10-18,Valid,350000000136314
081150347378,2023-02-14,Valid,350000000245019
082228110586,2023-08-08,Valid,
081287998253,2023-10-06,Valid,
082134032724,2023-05-26,Valid,350000000090133
081134673894,2023-04-09,Valid,
082254234118,2023-04-18,Valid,350000000318772
085271783291,2023-06-30,Valid,350000000067411
081272105956,2023-04-15,Valid,
082164502638,2023-07-11,Valid,
081238312393,2023-03-01,Valid,350000000167657
082115079594,2023-03-26,Valid,
082191127859,2023-09-04,Valid,350000000623069
082135602758,2023-05-28,Valid,
082116623489,2023-08-06,nan,350000000566147
082196828832,2023-06-10,Valid,350000000221488
085232463229,2023-01-01,nan,350000000559990
085286941192,2023-04-17,Valid,350000000509261
081235522363,2023-05-06,Valid,
081275815909,2023-07-02,nan,
082260116176,2023-08-08,Valid,350000000266405
082111178989,2023-05-25,Valid,
082173126165,2023-10-23,Valid,350000000913779
081159410802,2023-08-10,nan,350000000104320
082227582895,2023-01-03,Valid,350000000904776
082241482870,2023-05-24,Valid,350000000193706
082237370157,2023-05-19,Valid,
081230579527,2023-07-09,Valid,
082226252650,2023-06-19,Valid,350000000732875
085276786453,2023-02-16,Valid,350000000613383
082243792652,2023-02-13,Valid,
082147412603,2023-06-01,nan,
081281877980,2023-01-08,Valid,350000000545998
085272969876,2023-08-17,Valid,350000000263054
081194321330,2023-02-02,Valid,
081287911246,2023-03-21,Valid,
082134466739,2023-06-21,Valid,
081149805262,2023-06-21,Valid,
082118521773,2023-04-20,Valid,350000000172879
085261759319,2023-10-25,Valid,
085261244145,2023-07-17,nan,350000000029852
081175216338,2023-07-04,nan,
081178440227,2023-02-15,Valid,350000000594275
081220742779,2023-07-23,Valid,
081253285868,2023-06-19,Valid,
082292685774,2023-02-26,Valid,
085226299305,2023-02-25,Valid,
082130318440,2023-01-13,Valid,
081296830572,2023-04-08,Valid,
082116358325,2023-06-12,Valid,350000000746600
081127773535,2023-02-26,nan,
082243938474,2023-10-09,Valid,
085274688250,2023-01-18,Valid,
082278428161,2023-09-03,Valid,
081119263415,2023-04-14,Valid,
081194687033,2023-05-10,nan,
081299962621,2023-02-25,Valid,350000000583849
082295156193,2023-07-25,Valid,
085214977906,2023-05-08,nan,
085234257074,2023-04-26,nan,
085216109690,2023-09-23,Valid,
082248107337,2023-02-25,Valid,350000000389007
081240241572,2023-02-25,Valid,350000000204442
082221544452,2023-09-11,nan,
082215137283,2023-02-16,Valid,350000000211223
081274703122,2023-10-20,Valid,
081179550989,2023-02-20,nan,
085267682257,2023-02-17,Valid,
082238627877,2023-10-20,nan,
082132113814,2023-02-18,Valid,
082113453391,2023-05-04,Valid,
082299562161,2023-05-03,nan,
082222242846,2023-09-19,nan,
082168289473,2023-09-04,Valid,
081167702161,2023-09-18,Valid,
081298448712,2023-04-21,Valid,350000000970007
082238315361,2023-04-13,Valid,
082262194758,2023-01-12,Valid,
082287788880,2023-10-15,Valid,
082124832042,2023-03-14,nan,350000000743123
082250113765,2023-08-06,Valid,
081198621847,2023-10-23,Valid,
082125074357,2023-06-10,Valid,350000000774552
085292935433,2023-06-23,Valid,
082283394480,2023-04-05,Valid,
081119278255,2023-05-21,nan,
082299605574,2023-04-22,Valid,350000000416889
082154435779,2023-04-15,Valid,
081227391553,2023-04-23,Valid,
081139146575,2023-01-28,Valid,
081129673496,2023-02-13,Valid,350000000658090
081138200984,2023-10-23,nan,
082126504519,2023-04-08,Valid,350000000310571
082144598444,2023-03-06,Valid,
085245170057,2023-08-20,Valid,
081258289895,2023-07-04,Valid,
082254319241,2023-09-14,nan,350000000056602
082153401089,2023-04-11,Valid,350000000117094
085240526921,2023-07-07,Valid,350000000190181
085253546300,2023-04-09,Valid,350000000481577
082120563058,2023-03-06,nan,
082260309766,2023-01-11,Valid,
082114201593,2023-06-12,Valid,350000000058502
082184461515,2023-09-17,Valid,
085255211141,2023-04-02,Valid,
082244035430,2023-05-30,Valid,
081197062203,2023-09-25,Valid,
085232309423,2023-05-25,Valid,350000000943214
081158291452,2023-05-29,Valid,
081239627463,2023-05-09,Valid,
081136114200,2023-06-08,Valid,
085259493454,2023-05-13,Valid,
081147402871,2023-04-18,Valid,350000000151013
082265346111,2023-06-08,nan,350000000345141
082230131993,2023-02-08,nan,
082165860868,2023-08-03,Valid,
082166264730,2023-01-27,Valid,
082173702238,2023-04-11,nan,
081244140705,2023-05-15,Valid,
081224215611,2023-02-01,Valid,
082281511252,2023-08-08,Valid,350000000813860
081125303726,2023-05-05,Valid,
082179233948,2023-01-26,nan,350000000548480
082124007528,2023-10-18,nan,
081153223790,2023-03-06,Valid,
085296273804,2023-02-07,Valid,
085298022084,2023-05-02,nan,
082235088427,2023-08-28,Valid,350000000705610
085277523668,2023-04-11,Valid,350000000039166
082287054928,2023-07-29,Valid,350000000379494
082284749334,2023-08-26,Valid,
082214749289,2023-10-14,Valid,
081119971970,2023-01-04,nan,
082195702863,2023-06-23,Valid,
081251621165,2023-07-03,nan,350000000052507
081159601652,2023-01-25,Valid,
082289828654,2023-06-02,Valid,
082166907472,2023-07-12,Valid,350000000353886
081162973853,2023-06-04,Valid,
081274075544,2023-06-17,Valid,
082274098119,2023-02-23,Valid,
081285624757,2023-06-15,nan,
081175107893,2023-06-20,Valid,
085276082443,2023-08-02,Valid,350000000624954
082120675755,2023-03-25,nan,
081145582784,2023-03-14,Valid,350000000823136
085247387264,2023-09-04,Valid,
085244258470,2023-01-26,Valid,
082269678307,2023-06-17,Valid,
081258723799,2023-08-15,Valid,
081215846841,2023-09-21,Valid,350000000501791
081191709823,2023-04-27,Valid,
082290110894,2023-01-13,Valid,
082186831675,2023-07-30,Valid,350000000947358
085271991779,2023-07-19,nan,
082219163538,2023-01-06,nan,
082152982252,2023-10-27,Valid,350000000305913
082224502268,2023-07-11,Valid,350000000427391
082223182135,2023-01-09,nan,350000000494703
081178301406,2023-06-06,Valid,
082169309418,2023-04-29,Valid,
081271557012,2023-01-09,Valid,
081213845508,2023-08-20,Valid,350000000295312
085268067096,2023-07-01,Valid,
081112390651,2023-08-16,Valid,
085253708765,2023-01-01,Valid,
081245292511,2023-07-27,Valid,350000000798253
081288506088,2023-01-12,Valid,350000000945904
081295287707,2023-06-21,Valid,
082123419036,2023-03-05,Valid,
082299468988,2023-10-23,Valid,
082189381593,2023-07-20,Valid,350000000766787
081237686092,2023-06-20,Valid,350000000934157
081215918957,2023-03-26,Valid,
081124776658,2023-07-22,Valid,
082132501608,2023-03-18,nan,350000000500557
081272974109,2023-05-24,Valid,350000000437561
082289643015,2023-07-12,Valid,350000000237281
081232148986,2023-08-28,Valid,
082262583187,2023-03-27,Valid,350000000521178
082133629306,2023-01-15,Valid,
082291555453,2023-07-28,Valid,
082290643346,2023-09-13,Valid,
081186986654,2023-10-09,Valid,350000000762124
081273955078,2023-05-08,Valid,
082269438305,2023-03-28,nan,
081255164627,2023-01-28,nan,
085226896206,2023-07-15,Valid,350000000373224
082120895928,2023-10-03,Valid,
082138572605,2023-05-31,Valid,
082278615885,2023-09-08,nan,
082163181169,2023-05-02,Valid,
085269848400,2023-07-06,Valid,
081239704953,2023-09-05,Valid,
082290411758,2023-10-21,Valid,
082210270430,2023-03-30,nan,
081296619403,2023-09-09,Valid,350000000769662
081150880553,2023-05-04,Valid,
082134168878,2023-02-10,Valid,
081144306456,2023-10-18,Valid,
082170165492,2023-10-02,Valid,
081248490079,2023-03-28,Valid,350000000876710
082286605060,2023-02-11,Valid,
082213307315,2023-04-14,Valid,
081258535607,2023-10-09,Valid,
081196266499,2023-08-11,Valid,
085252367068,2023-07-03,Valid,
082299603327,2023-09-06,Valid,
082279044171,2023-06-06,Valid,
085299970464,2023-08-11,Valid,350000000132298
082226233145,2023-01-05,Valid,
081158587359,2023-03-01,Valid,
081195378757,2023-06-02,Valid,350000000629980
082273659626,2023-01-11,Valid,
081216129805,2023-10-26,Valid,
082134344439,2023-07-27,Valid,350000000887561
082242075384,2023-03-21,Valid,
081192130914,2023-08-19,Valid,
081267883024,2023-03-23,Valid,
082268964663,2023-10-05,Valid,
085230568370,2023-06-13,Valid,
081213117709,2023-09-01,Valid,
081268281010,2023-06-27,Valid,
081210584222,2023-04-19,Valid,350000000467362
085281241741,2023-08-19,Valid,
082186465407,2023-09-13,Valid,
081127738208,2023-07-24,Valid,350000000377387
082227161607,2023-02-20,nan,
085226285170,2023-01-11,Valid,
082164531773,2023-08-21,Valid,350000000401117
082273119822,2023-08-30,Valid,
081184479129,2023-07-10,Valid,350000000998756
081160819578,2023-01-22,nan,350000000430159
081195939767,2023-06-17,Valid,
085242588079,2023-03-07,Valid,
085263952258,2023-04-19,Valid,
081235356636,2023-05-15,Valid,
081214695640,2023-04-06,Valid,
081158040553,2023-03-29,Valid,350000000363927
082112602637,2023-08-10,Valid,
081114880237,2023-02-13,nan,
081277537895,2023-10-10,Valid,
082286327238,2023-10-21,Valid,
085233556015,2023-09-28,Valid,
082270145833,2023-03-25,Valid,
085295313846,2023-02-17,nan,
085270733202,2023-05-12,Valid,350000000144296
082278167012,2023-01-22,Valid,
082272831627,2023-09-23,Valid,350000000779158
081178630009,2023-02-18,Valid,
085224883564,2023-02-28,Valid,350000000149701
082180680260,2023-07-28,Valid,350000000698558
082283452082,2023-09-27,nan,
081159545664,2023-06-25,Valid,350000000397622
082142659582,2023-04-26,Valid,
081288178036,2023-08-31,Valid,
085277998968,2023-09-12,Valid,350000000181502
082173593174,2023-07-12,nan,
082274916028,2023-06-30,nan,
081260518284,2023-06-12,nan,
081195808159,2023-09-08,Valid,
085212862313,2023-10-08,nan,
081175478122,2023-07-19,Valid,
081146225888,2023-07-01,Valid,350000000346536
081135725074,2023-01-29,Valid,350000000251273
081259401721,2023-05-30,Valid,350000000681827
082295293723,2023-07-12,Valid,350000000465673
081265200755,2023-05-17,Valid,350000000948182
085212389395,2023-03-06,Valid,
085282790268,2023-04-20,nan,
081174680548,2023-02-02,Valid,
082270929453,2023-06-28,Valid,350000000297436
082159695461,2023-05-24,Valid,
081137118538,2023-06-20,nan,
082190092668,2023-05-09,Valid,350000000264656
081154640002,2023-01-23,Valid,350000000170380
081173129545,2023-04-28,Valid,
085230491209,2023-04-05,Valid,
081239528079,2023-03-20,Valid,
082257828376,2023-06-03,Valid,350000000709705
085297983036,2023-09-27,Valid,350000000053960
081232102079,2023-02-17,Valid,
085280537395,2023-02-12,Valid,350000000709895
085219421174,2023-04-23,Valid,
081173421990,2023-02-18,nan,350000000605917
085273001952,2023-05-02,Valid,
082131714011,2023-05-13,Valid,
081131920812,2023-05-18,Valid,350000000155288
081221809862,2023-03-24,Valid,350000000090789
081129010096,2023-09-08,Valid,350000000429862
082277097955,2023-04-24,Valid,
085231843814,2023-04-26,Valid,
081119724174,2023-06-30,Valid,
081145252657,2023-09-26,Valid,
085270985485,2023-03-23,nan,
082129899896,2023-04-22,Valid,
082233471696,2023-07-14,Valid,
081285241608,2023-10-03,Valid,
082187314513,2023-09-16,Valid,
081141567282,2023-07-21,Valid,
081191337502,2023-01-13,Valid,
085232268551,2023-10-12,Valid,
081154305044,2023-06-28,nan,350000000610790
081221685361,2023-01-01,Valid,
082198659370,2023-06-29,nan,
085288446829,2023-10-02,Valid,
085275979067,2023-05-31,Valid,
085250366747,2023-07-24,Valid,350000000860681
081190418112,2023-10-22,nan,
085215942255,2023-01-18,Valid,
081224849258,2023-05-21,Valid,
082269936643,2023-03-07,Valid,
081268263129,2023-01-30,Valid,
082249576048,2023-01-30,Valid,
082156425760,2023-06-20,Valid,
082296919231,2023-08-28,Valid,
082274391541,2023-01-29,Valid,350000000506606
082284742219,2023-03-08,Valid,
081216611137,2023-01-10,Valid,
085283075009,2023-04-01,Valid,
081141737789,2023-01-31,Valid,
081178075159,2023-06-29,Valid,
082225626193,2023-10-18,Valid,
081243220305,2023-03-20,Valid,350000000338411
085285663341,2023-09-08,Valid,350000000531672
082131820581,2023-09-24,nan,
081168934930,2023-01-30,Valid,
081151008724,2023-08-02,Valid,
082218550610,2023-09-28,Valid,
082216113580,2023-01-05,Valid,350000000312612
085237274270,2023-06-17,Valid,
082190067159,2023-06-19,Valid,350000000129891
082262334608,2023-09-24,nan,
081270955565,2023-08-15,nan,
082144725033,2023-03-22,Valid,350000000457091
085215199898,2023-07-18,Valid,
085291671123,2023-09-16,Valid,
081293137865,2023-03-06,Valid,
085288198720,2023-03-14,Valid,
081126269377,2023-08-13,Valid,350000000873036
082245217509,2023-09-24,Valid,
082269685897,2023-09-22,nan,
081177291812,2023-03-30,Valid,
082260273856,2023-06-24,Valid,
081218895064,2023-10-13,Valid,
082224566574,2023-10-03,Valid,350000000280530
082165297838,2023-10-16,Valid,350000000967624
085228883729,2023-06-26,Valid,350000000615445
085233073260,2023-05-19,nan,
082176466195,2023-09-09,Valid,350000000275962
081163803732,2023-10-01,Valid,
081178272916,2023-03-24,Valid,
082237439067,2023-03-06,Valid,350000000988171
081257228770,2023-03-28,Valid,
082124341349,2023-08-30,nan,350000000657391
081299912197,2023-08-20,Valid,350000000658072
085280349032,2023-01-31,Valid,
081184104823,2023-08-20,Valid,
082232238326,2023-05-10,Valid,
081132364723,2023-03-26,Valid,350000000912219
085279134310,2023-02-08,Valid,350000000292071
085236283814,2023-06-08,Valid,
082278396421,2023-03-22,Valid,350000000118984
082197496666,2023-05-08,nan,
082130248853,2023-03-11,nan,350000000230716
085287472814,2023-01-18,nan,
081276351561,2023-09-15,Valid,
085274823257,2023-07-01,Valid,350000000706492
081132798935,2023-06-17,Valid,
